time,theta,Cd,Cip
5.616,0.087126972,-0.137330587,-0.034686441
5.62,0.087223402,-0.140322631,-0.019717889
5.624,0.08726474,-0.14301955,-0.004029689
5.628,0.08725096,-0.145510152,0.012338154
5.632,0.08718207,-0.147690935,0.029351156
5.636,0.087058114,-0.14971266,0.046967438
5.64,0.086879171,-0.151562865,0.065165461
5.644,0.086645353,-0.153205004,0.083849342
5.648,0.086356807,-0.154645442,0.103077399
5.652,0.086013717,-0.155800554,0.122811209
5.656,0.085616299,-0.156732809,0.142864313
5.66,0.085164804,-0.157303215,0.163333571
5.664,0.084659516,-0.157625654,0.184180788
5.668,0.084100756,-0.157232131,0.205021856
5.672,0.083488876,-0.157351504,0.226398156
5.676,0.082824263,-0.156995959,0.247933971
5.68,0.082107336,-0.156840765,0.269531875
5.684,0.081338549,-0.155876838,0.291463455
5.688,0.080518386,-0.154249004,0.31297631
5.692,0.079647366,-0.153053303,0.334938959
5.696,0.078726039,-0.150996189,0.356363933
5.7,0.077754987,-0.149086657,0.377525832
5.704,0.076734824,-0.146843518,0.3986744
5.708,0.075666193,-0.143763658,0.420358273
5.712,0.074549769,-0.140967446,0.440846947
5.716,0.073386259,-0.138169147,0.460866074
5.72,0.072176396,-0.134989818,0.481324161
5.724,0.070920945,-0.131558811,0.50077908
5.728,0.069620698,-0.128060556,0.519751088
5.732,0.068276478,-0.12414029,0.538267563
5.736,0.066889133,-0.120075767,0.556106655
5.74,0.065459539,-0.115452311,0.573602888
5.744,0.0639886,-0.110905611,0.589748179
5.748,0.062477244,-0.106198555,0.605161934
5.752,0.060926426,-0.101053002,0.621278649
5.756,0.059337126,-0.09655645,0.635219741
5.76,0.057710347,-0.091480406,0.648577313
5.764,0.056047117,-0.086350232,0.660675205
5.768,0.054348486,-0.080886475,0.671610792
5.772,0.052615528,-0.074922708,0.682777701
5.776,0.050849337,-0.070085641,0.691352794
5.78,0.049051028,-0.06407149,0.699982736
5.784,0.047221737,-0.057902308,0.708022336
5.788,0.04536262,-0.053156073,0.713418325
5.792,0.043474852,-0.046308134,0.719726409
5.796,0.041559623,-0.040859475,0.723545371
5.8,0.039618145,-0.035229671,0.726806384
5.804,0.037651643,-0.029439952,0.727800495
5.808,0.035661359,-0.023719144,0.729345576
5.812,0.033648551,-0.017772066,0.726975067
5.816,0.03161449,-0.011983476,0.725330967
5.82,0.02956046,-0.005862056,0.721562387
5.824,0.027487759,-0.000121086,0.71756435
5.828,0.025397697,0.004593636,0.712877546
5.832,0.023291592,0.009454586,0.705034375
5.836,0.021170776,0.014719637,0.696225859
5.84,0.019036589,0.020483143,0.689156926
5.844,0.016890377,0.025827732,0.680932669
5.848,0.014733497,0.029745003,0.66778085
5.852,0.012567311,0.032746299,0.654644575
5.856,0.010393188,0.038649445,0.642554682
5.86,0.008212499,0.043168366,0.630095043
5.864,0.006026624,0.047160885,0.613650344
5.868,0.003836942,0.049499457,0.595348877
5.872,0.001644836,0.054487629,0.579463718
5.876,-0.000438647,0.013082692,0.439434525
5.88,-0.002193015,0.056277681,0.395880267
5.884,-0.003946496,0.057183336,0.37654089
5.888,-0.005698381,0.058919551,0.361696123
5.892,-0.007447963,0.060965235,0.347247233
5.896,-0.009194534,0.06368103,0.335017306
5.9,-0.010937388,0.067160297,0.322831883
5.904,-0.012675821,0.066696147,0.308432201
5.908,-0.01440913,0.065693876,0.293481806
5.912,-0.016136614,0.066957611,0.280850824
5.916,-0.017857574,0.069356929,0.269871508
5.92,-0.019571316,0.069923376,0.258169283
5.924,-0.021277146,0.073084163,0.248444602
5.928,-0.022974376,0.069432698,0.23391588
5.932,-0.024662317,0.069692601,0.222489998
5.936,-0.026340289,0.071425218,0.212459941
5.94,-0.028007614,0.07197387,0.202447525
5.944,-0.029663616,0.070097173,0.191518149
5.948,-0.031307627,0.070690118,0.180498842
5.952,-0.032938982,0.072437189,0.171748044
5.956,-0.034557021,0.069369856,0.158957575
5.96,-0.036161091,0.071110927,0.150345665
5.964,-0.037750543,0.068179637,0.139437734
5.968,-0.039324735,0.066307407,0.129320994
5.972,-0.04088303,0.066519245,0.119508557
5.976,-0.042424798,0.065860371,0.109723598
5.98,-0.043949415,0.06500116,0.099740188
5.984,-0.045456267,0.063513022,0.090157807
5.988,-0.046944743,0.06129046,0.080732652
5.992,-0.048414242,0.059590342,0.071575503
5.996,-0.04986417,0.059701936,0.062718166
6,-0.05129394,0.057438155,0.053649366
6.004,-0.052702975,0.055112685,0.043658473
6.008,-0.054090705,0.053758123,0.035816149
6.012,-0.055456569,0.050706109,0.027221557
6.016,-0.056800015,0.048080523,0.019437512
6.02,-0.0581205,0.044732143,0.011208748
6.024,-0.05941749,0.043566597,0.003493027
6.028,-0.060690461,0.042716126,-0.002953151
6.032,-0.061938897,0.039156691,-0.010385426
6.036,-0.063162296,0.03674134,-0.01680838
6.04,-0.064360161,0.033014312,-0.023488019
6.044,-0.065532009,0.030573267,-0.029328146
6.048,-0.066677366,0.027512645,-0.034740276
6.052,-0.067795769,0.024200744,-0.040101258
6.056,-0.068886766,0.021566276,-0.044978915
6.06,-0.069949915,0.018317118,-0.049388783
6.064,-0.070984788,0.015521515,-0.053714978
6.068,-0.071990966,0.012482537,-0.05734588
6.072,-0.072968041,0.009438127,-0.060741433
6.076,-0.07391562,0.006451246,-0.06367956
6.08,-0.074833318,0.002707078,-0.066436948
6.084,-0.075720765,-0.000102619,-0.068628094
6.088,-0.076577603,-0.003312812,-0.070370971
6.092,-0.077403484,-0.006789318,-0.072066035
6.096,-0.078198076,-0.010663685,-0.073129794
6.1,-0.078961056,-0.013419672,-0.07388714
6.104,-0.079692117,-0.016160555,-0.074145262
6.108,-0.080390962,-0.019826479,-0.074037783
6.112,-0.08105731,-0.021981016,-0.073448171
6.116,-0.081690891,-0.025479126,-0.07260108
6.12,-0.082291448,-0.028687099,-0.071446108
6.124,-0.08285874,-0.031440013,-0.069718851
6.128,-0.083392536,-0.034825762,-0.067853194
6.132,-0.083892622,-0.03801335,-0.065560415
6.136,-0.084358794,-0.040650095,-0.062834667
6.14,-0.084790864,-0.043726406,-0.059803754
6.144,-0.085188658,-0.046676131,-0.056427373
6.148,-0.085552016,-0.048654156,-0.05274757
6.152,-0.085880789,-0.051714134,-0.048694666
6.156,-0.086174845,-0.054496223,-0.044355904
6.16,-0.086434065,-0.056955509,-0.039684938
6.164,-0.086658345,-0.060536439,-0.034742352
6.168,-0.086847593,-0.061926518,-0.029490126
6.172,-0.087001734,-0.064080763,-0.023953812
6.176,-0.087120705,-0.066315808,-0.018146475
6.18,-0.087204457,-0.068378623,-0.012071896
6.184,-0.087252958,-0.070289942,-0.005741882
6.188,-0.087266187,-0.072177567,0.000835276
6.192,-0.087244139,-0.073999321,0.007649082
6.196,-0.087186823,-0.07576327,0.014692951
6.2,-0.087094262,-0.077324184,0.021951617
6.204,-0.086966494,-0.078923877,0.029426879
6.208,-0.08680357,-0.081500765,0.037083796
6.212,-0.086605556,-0.08210755,0.044961793
6.216,-0.086372532,-0.08332478,0.052996818
6.22,-0.086104592,-0.084417939,0.061190921
6.224,-0.085801845,-0.085634661,0.069579297
6.228,-0.085464413,-0.086244988,0.078115063
6.232,-0.085092432,-0.087163033,0.086780305
6.236,-0.084686053,-0.088025684,0.095598334
6.24,-0.084245441,-0.088780764,0.104480861
6.244,-0.083770772,-0.089322444,0.113520724
6.248,-0.083262239,-0.089634984,0.12253331
6.252,-0.082720048,-0.090024088,0.131718307
6.256,-0.082144418,-0.090249174,0.141028995
6.26,-0.081535582,-0.090463758,0.150411914
6.264,-0.080893785,-0.090920755,0.159727857
6.268,-0.080219287,-0.090794911,0.169338443
6.272,-0.07951236,-0.090411105,0.17857578
6.276,-0.078773292,-0.090177812,0.188146204
6.28,-0.078002379,-0.089570305,0.197434361
6.284,-0.077199935,-0.089016664,0.206880921
6.288,-0.076366282,-0.088708848,0.216086752
6.292,-0.075501759,-0.08793437,0.225430864
6.296,-0.074606715,-0.086723777,0.2346118
6.3,-0.073681511,-0.085797896,0.243808968
6.304,-0.072726522,-0.084531266,0.252922664
6.308,-0.071742134,-0.083383293,0.261786245
6.312,-0.070728744,-0.082258242,0.270534001
6.316,-0.069686762,-0.080669589,0.279388151
6.32,-0.06861661,-0.079258008,0.287933148
6.324,-0.06751872,-0.077699266,0.29600551
6.328,-0.066393535,-0.076090811,0.304179239
6.332,-0.065241512,-0.074571775,0.311785455
6.336,-0.064063115,-0.071999767,0.319610609
6.34,-0.06285882,-0.06986083,0.326944855
6.344,-0.061629116,-0.067771571,0.333879342
6.348,-0.060374498,-0.065740397,0.340801134
6.352,-0.059095474,-0.063197241,0.347500415
6.356,-0.05779256,-0.061102845,0.353833616
6.36,-0.056466285,-0.058549405,0.359850798
6.364,-0.055117183,-0.056019035,0.365804504
6.368,-0.0537458,-0.053211857,0.370735366
6.372,-0.052352691,-0.050662033,0.376322208
6.376,-0.050938418,-0.048516994,0.380500547
6.38,-0.049503554,-0.045841077,0.384608713
6.384,-0.048048679,-0.042629122,0.389187587
6.388,-0.046574379,-0.040050756,0.393226666
6.392,-0.045081253,-0.036866406,0.396562617
6.396,-0.043569902,-0.033660995,0.399735317
6.4,-0.042040939,-0.030742472,0.402203557
6.404,-0.04049498,-0.028117591,0.404757481
6.408,-0.038932652,-0.025737242,0.406406831
6.412,-0.037354586,-0.022123038,0.408015848
6.416,-0.035761419,-0.019283288,0.409026136
6.42,-0.034153795,-0.016716356,0.409479777
6.424,-0.032532365,-0.013417608,0.409735855
6.428,-0.030897784,-0.009520228,0.409797441
6.432,-0.029250713,-0.006852108,0.40866915
6.436,-0.027591817,-0.003879526,0.407283166
6.44,-0.025921768,-0.000617232,0.406354569
6.444,-0.02424124,0.00209308,0.405258659
6.448,-0.022550912,0.004949467,0.402667689
6.452,-0.020851468,0.007921926,0.400143562
6.456,-0.019143595,0.01078966,0.396757381
6.46,-0.017427983,0.013154239,0.393359269
6.464,-0.015705326,0.016810891,0.3911142
6.468,-0.013976321,0.018994955,0.386346387
6.472,-0.012241665,0.021948956,0.382346272
6.476,-0.010502061,0.024884888,0.377855704
6.48,-0.008758212,0.026751537,0.371299883
6.484,-0.007010822,0.02934555,0.366630708
6.488,-0.005260597,0.031531019,0.360452943
6.492,-0.003508247,0.033767458,0.354102881
6.496,-0.001754478,0.036941129,0.348131973
6.5,2.24E-10,0.039391685,0.341452346
6.504,0.001096594,-0.007599265,0.18125472
6.508,0.002193015,0.044637526,0.17643862
6.512,0.003289089,0.042728959,0.167525266
6.516,0.004384644,0.042515269,0.163556517
6.52,0.005479507,0.044253541,0.160197612
6.524,0.006573504,0.04447634,0.155263051
6.528,0.007666463,0.045589867,0.150826429
6.532,0.008758212,0.047408433,0.147117751
6.536,0.009848578,0.046435793,0.142533227
6.54,0.010937388,0.048290451,0.138623094
6.544,0.012024471,0.048491194,0.134141422
6.548,0.013109656,0.050836485,0.130973384
6.552,0.01419277,0.050487639,0.126726974
6.556,0.015273643,0.051959394,0.123354331
6.56,0.016352105,0.053343882,0.120604809
6.564,0.017427984,0.053145151,0.116990817
6.568,0.018501111,0.052613934,0.113691641
6.572,0.019571316,0.052178037,0.110339815
6.576,0.020638431,0.053911617,0.107960983
6.58,0.021702287,0.054297232,0.105240353
6.584,0.022762716,0.054890596,0.103000806
6.588,0.02381955,0.055816122,0.100655661
6.592,0.024872623,0.05567566,0.09823218
6.596,0.025921768,0.056817145,0.096322495
6.6,0.02696682,0.057259246,0.094743701
6.604,0.028007614,0.056226868,0.09226296
6.608,0.029043984,0.056508935,0.090035392
6.612,0.030075769,0.05982386,0.08892163
6.616,0.031102804,0.05755793,0.086324276
6.62,0.032124928,0.057970525,0.084740673
6.624,0.033141978,0.057867117,0.082703542
6.628,0.034153796,0.058654181,0.081153899
6.632,0.03516022,0.058804318,0.079389972
6.636,0.036161091,0.05855481,0.077837999
6.64,0.037156253,0.056967072,0.075629119
6.644,0.038145547,0.058620996,0.074135154
6.648,0.039128817,0.05970407,0.072426926
6.652,0.040105909,0.059323823,0.070726017
6.656,0.041076667,0.059795595,0.069067321
6.66,0.042040939,0.058519228,0.067159952
6.664,0.042998572,0.058889967,0.065270998
6.668,0.043949415,0.058847882,0.063495134
6.672,0.044893318,0.059087767,0.061761642
6.676,0.045830132,0.058686364,0.0598965
6.68,0.046759709,0.058110881,0.058137806
6.684,0.047681902,0.057467564,0.056305709
6.688,0.048596565,0.058768985,0.054564757
6.692,0.049503555,0.058493297,0.052746592
6.696,0.050402727,0.058174301,0.050909656
6.7,0.05129394,0.057786522,0.049047354
6.704,0.052177053,0.057451608,0.047060783
6.708,0.053051927,0.056814303,0.045228465
6.712,0.053918423,0.05655585,0.043162788
6.716,0.054776405,0.056213497,0.04153369
6.72,0.055625737,0.055380199,0.039839149
6.724,0.056466285,0.055615263,0.038017519
6.728,0.057297916,0.054562498,0.036335185
6.732,0.0581205,0.054830531,0.034643008
6.736,0.058933905,0.053954005,0.032949438
6.74,0.059738005,0.052920169,0.03115968
6.744,0.06053267,0.052992594,0.029598348
6.748,0.061317777,0.052930007,0.028059346
6.752,0.062093202,0.052011112,0.026404194
6.756,0.062858821,0.051271295,0.024817896
6.76,0.063614514,0.050948537,0.023331527
6.764,0.064360161,0.050288191,0.021903948
6.768,0.065095645,0.049708193,0.020423683
6.772,0.06582085,0.049087118,0.019012215
6.776,0.066535661,0.04859789,0.017720961
6.78,0.067239965,0.0478143,0.016415198
6.784,0.067933651,0.047107352,0.015081153
6.788,0.06861661,0.046152408,0.013727731
6.792,0.069288734,0.045445719,0.012571339
6.796,0.069949915,0.044172426,0.011360829
6.8,0.070600051,0.043308549,0.010205937
6.804,0.071239039,0.043100693,0.009113738
6.808,0.071866777,0.042486512,0.008067825
6.812,0.072483166,0.042014709,0.007057225
6.816,0.073088109,0.041118673,0.005998407
6.82,0.073681511,0.040359877,0.00502628
6.824,0.074263278,0.039675107,0.004107177
6.828,0.074833318,0.038921478,0.003194488
6.832,0.075391541,0.037945767,0.002331634
6.836,0.075937858,0.036924208,0.00148735
6.84,0.076472184,0.036089646,0.000642796
6.844,0.076994434,0.035405521,-6.67883E-05
6.848,0.077504526,0.034626122,-0.000791712
6.852,0.078002379,0.033463661,-0.001490088
6.856,0.078487915,0.032757111,-0.002122876
6.86,0.078961056,0.030494809,-0.002772105
6.864,0.079421729,0.02994161,-0.003396424
6.868,0.07986986,0.029721897,-0.003887249
6.872,0.080305378,0.030183839,-0.004342157
6.876,0.080728216,0.028764639,-0.004806635
6.88,0.081138305,0.028264203,-0.00523072
6.884,0.081535582,0.026624859,-0.005635883
6.888,0.081919983,0.02559373,-0.005988826
6.892,0.082291448,0.024627181,-0.006261161
6.896,0.082649919,0.023773174,-0.006521373
6.9,0.082995338,0.022921184,-0.006751377
6.904,0.083327651,0.021987248,-0.006941547
6.908,0.083646806,0.021181333,-0.00706817
6.912,0.083952752,0.020274247,-0.00717899
6.916,0.084245441,0.019440104,-0.00723576
6.92,0.084524826,0.01852174,-0.007274561
6.924,0.084790864,0.017686765,-0.007250121
6.928,0.085043513,0.016848082,-0.007193404
6.932,0.085282732,0.015923091,-0.007104324
6.936,0.085508484,0.015207669,-0.006966896
6.94,0.085720734,0.014422767,-0.006798407
6.944,0.085919447,0.01390442,-0.006582721
6.948,0.086104592,0.012868709,-0.006341869
6.952,0.086276141,0.012094699,-0.006069782
6.956,0.086434065,0.011301451,-0.005745542
6.96,0.08657834,0.010503854,-0.005395971
6.964,0.086708944,0.00973465,-0.005006869
6.968,0.086825856,0.008962304,-0.004583282
6.972,0.086929056,0.008207408,-0.004125394
6.976,0.08701853,0.007493152,-0.003631873
6.98,0.087094262,0.006753551,-0.003108076
6.984,0.087156241,0.006178756,-0.002548778
6.988,0.087204457,0.005371981,-0.001959473
6.992,0.087238903,0.004687605,-0.001336821
6.996,0.087259572,0.004042093,-0.000683652
7,0.087266463,0.003414861,9.97153E-11
7.004,0.087259572,0.002798188,0.000713571
7.008,0.087238903,0.002204273,0.001456444
7.012,0.087204457,0.001623203,0.00222854
7.016,0.087156241,0.000924173,0.003029
7.02,0.087094262,0.000515544,0.003855784
7.024,0.08701853,-0.0000109,0.004710927
7.028,0.086929056,-0.000508463,0.005590232
7.032,0.086825856,-0.000968287,0.006495976
7.036,0.086708944,-0.001447203,0.007425502
7.04,0.08657834,-0.001902039,0.008377892
7.044,0.086434065,-0.002364058,0.009360212
7.048,0.08627614,-0.002799224,0.010355897
7.052,0.086104592,-0.003194588,0.011381647
7.056,0.085919447,-0.003617179,0.012426341
7.06,0.085720734,-0.003974389,0.013488198
7.064,0.085508484,-0.004333209,0.014573333
7.068,0.085282732,-0.004559939,0.015670923
7.072,0.085043513,-0.004940982,0.016791149
7.076,0.084790864,-0.005258874,0.017927518
7.08,0.084524826,-0.005519386,0.019082863
7.084,0.084245441,-0.005743613,0.020249326
7.088,0.083952752,-0.005910938,0.021426103
7.092,0.083646806,-0.006210869,0.022639428
7.096,0.083327651,-0.006359203,0.023847893
7.1,0.082995338,-0.00652457,0.025092933
7.104,0.082649919,-0.006657526,0.026330185
7.108,0.082291448,-0.006842737,0.027628948
7.112,0.081919983,-0.006571397,0.028923063
7.116,0.081535582,-0.00707607,0.030167492
7.12,0.081138305,-0.007390904,0.031621954
7.124,0.080728215,-0.007185037,0.032774707
7.128,0.080305378,-0.007481361,0.034054555
7.132,0.079869859,-0.00728591,0.035366477
7.136,0.079421729,-0.007606101,0.036682305
7.14,0.078961056,-0.007485541,0.038012653
7.144,0.078487915,-0.007217526,0.039344321
7.148,0.078002379,-0.00731547,0.040657489
7.152,0.077504526,-0.007064842,0.041964638
7.156,0.076994434,-0.007056432,0.043359699
7.16,0.076472184,-0.006849785,0.044711998
7.164,0.075937858,-0.006740375,0.04607164
7.168,0.07539154,-0.006307427,0.047458092
7.172,0.074833318,-0.006220384,0.04893258
7.176,0.074263278,-0.006073726,0.050165564
7.18,0.073681511,-0.00589873,0.051549737
7.184,0.073088109,-0.005661668,0.052871249
7.188,0.072483166,-0.005526596,0.054247128
7.192,0.071866777,-0.005171566,0.055635155
7.196,0.071239039,-0.005040056,0.057018814
7.2,0.070600051,-0.004563414,0.058368974
7.204,0.069949915,-0.004457507,0.059770545
7.208,0.069288733,-0.004160358,0.061054715
7.212,0.06861661,-0.003944458,0.062433038
7.216,0.067933651,-0.003221384,0.063789475
7.22,0.067239965,-0.002957217,0.065065355
7.224,0.066535661,-0.002268131,0.066393908
7.228,0.06582085,-0.001865014,0.067642746
7.232,0.065095645,-0.001429221,0.069056302
7.236,0.064360161,-0.001026854,0.070254695
7.24,0.063614513,-0.000342688,0.071543813
7.244,0.06285882,0.000000963,0.072768702
7.248,0.062093201,0.000667233,0.074029761
7.252,0.061317777,0.001271231,0.075281287
7.256,0.06053267,0.001436705,0.076452999
7.26,0.059738004,0.001986919,0.077660015
7.264,0.058933905,0.002608151,0.078911735
7.268,0.0581205,0.002869409,0.080160451
7.272,0.057297916,0.003450209,0.08115333
7.276,0.056466285,0.004339858,0.082354575
7.28,0.055625737,0.004896899,0.083462606
7.284,0.054776405,0.005591537,0.084512709
7.288,0.053918423,0.006389577,0.085659361
7.292,0.053051926,0.007311637,0.086795614
7.296,0.052177053,0.007907294,0.087869115
7.3,0.05129394,0.008435962,0.088876476
7.304,0.050402727,0.009089624,0.089850466
7.308,0.049503554,0.009719324,0.090798999
7.312,0.048596565,0.01040487,0.091728426
7.316,0.047681902,0.010776514,0.092703538
7.32,0.046759709,0.011403905,0.09355151
7.324,0.045830132,0.011995182,0.094386369
7.328,0.044893318,0.013144757,0.095213906
7.332,0.043949415,0.014026387,0.095988846
7.336,0.042998572,0.01491568,0.096880847
7.34,0.042040939,0.015976754,0.097595685
7.344,0.041076667,0.016755256,0.098477664
7.348,0.040105909,0.017502786,0.099053418
7.352,0.039128817,0.018135254,0.099738067
7.356,0.038145547,0.01874433,0.100320048
7.36,0.037156252,0.019652224,0.100948193
7.364,0.036161091,0.020143583,0.101471299
7.368,0.035160219,0.020895482,0.101947253
7.372,0.034153795,0.021723121,0.102489188
7.376,0.033141978,0.022759446,0.102796334
7.38,0.032124927,0.023843802,0.103044992
7.384,0.031102804,0.02476214,0.103473886
7.388,0.030075769,0.025642198,0.103663617
7.392,0.029043984,0.026663041,0.103883563
7.396,0.028007613,0.027508622,0.104183195
7.4,0.02696682,0.028480996,0.104494373
7.404,0.025921768,0.028729468,0.10460935
7.408,0.024872623,0.029444098,0.104763862
7.412,0.02381955,0.029772999,0.104719988
7.416,0.022762715,0.031212418,0.104972356
7.42,0.021702287,0.031715724,0.104687627
7.424,0.020638431,0.033100191,0.104845969
7.428,0.019571316,0.034052933,0.10491435
7.432,0.01850111,0.035115962,0.104935051
7.436,0.017427983,0.035855492,0.104764844
7.44,0.016352104,0.036512411,0.104769673
7.444,0.015273643,0.037034945,0.104426891
7.448,0.01419277,0.037390846,0.104042028
7.452,0.013109656,0.038017825,0.103677648
7.456,0.012024471,0.038957792,0.103422083
7.46,0.010937388,0.040196077,0.103139829
7.464,0.009848577,0.041083767,0.102661692
7.468,0.008758212,0.042061331,0.102194282
7.472,0.007666463,0.043066889,0.102002624
7.476,0.006573504,0.043990034,0.101331646
7.48,0.005479506,0.043970215,0.100677769
7.484,0.004384644,0.044381007,0.100164932
7.488,0.003289089,0.045032806,0.09945194
7.492,0.002193014,0.045444978,0.098610093
7.496,0.001096594,0.046627677,0.097962802
7.5,-1.73E-10,0.047497534,0.097266528
